X,Y,FID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-9044708.62695348,5618898.04214044,2841,3790,3640,LIONS HEAD,CA,44.983333,-81.25,44,59,N,81,15,W,GLV2,CA2282,V,CB,G,N,N,Y,Y,Y,O,O,O, ,0,M,N,N,N,N,N,Y, , , ,N,N,N,N, , , , ,N,N, ,Y, , , , ,Y, , ,N, , , , , , , , , , , ,Y,Y,Y,Y, , , ,N, , 
-7651359.667191,5517172.0260157,2842,6800,6585,BUCKS HARBOR,US,44.333333,-68.733333,44,20,N,68,44,W,CP01,13309,V,CN,G,N,N,N,Y,N,M,J,O, ,0,M,Y, ,N,N,N,N,N, , ,N,N,Y,N, ,Y, , , , , ,Y, , , , , , , ,N, , , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , 
-8874018.74107046,5373055.47188349,2843,3030,2820,BRONTE,CA,43.4,-79.716667,43,24,N,79,43,W,C302,CA2070,V,CB,E,N,N,Y,Y,Y,P,O,O, ,0,M, , ,N,N,Y,Y, , , ,Y,N,Y,N, , , , , , , ,Y, , , , ,Y, , ,N, , ,Y, , ,Y, , ,Y, , , , ,Y,Y,Y,Y,Y,C, ,S
-13196925.6335426,3895303.96339389,2844,16030,16000,WILSON COVE,US,33,-118.55,33,0,N,118,33,W,CP07,18763,V,CN,F,N,Y,N,Y, , ,L,M, ,4, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, , , , , , , , , ,N,Y,N,N,N,Y,Y,Y,Y,N,N, , , 
-8621694.56193904,4621892.86706426,2845,8270,6585,FREDERICKSBURG,US,38.3,-77.45,38,18,N,77,27,W,CP03,12288,V,RN,E,N,N,N,Y,Y,P,P,P, ,3,M, , ,N,N,N,Y, , , , , ,Y,Y, ,Y, , , , ,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , 
-9031721.3530276,5582249.59411092,2846,3810,3640,WIARTON,CA,44.75,-81.133333,44,45,N,81,8,W,GLV2,CA2282,V,CN,E,N,N,Y,Y,Y,O,L,N, ,0,M,N,N,N,N,N,Y, , , ,N,N,N,N, , ,Y,Y, , ,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , ,Y,Y,Y,Y, , , ,C, ,M
-8888861.33984289,5350102.14346067,2847,3050,2820,HAMILTON,CA,43.25,-79.85,43,15,N,79,51,W,C302,CA2067,M,CN,E,N,N,Y,Y,Y,L,E,L,M,0,L,Y,Y,Y,Y,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y, ,Y,Y, ,Y, , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,A, ,S
-7643938.36780479,5488684.44791228,2848,6810,6585,STONINGTON,US,44.15,-68.666667,44,9,N,68,40,W,CP01,13315,V,CN,G,N,N,Y,Y,N,N,N,P, ,0,M, , ,N,N,N,N,N, , ,N,N,Y,N, ,Y, , , , , ,Y, , , , , , , ,N,Y, , , , ,Y, , , , , , ,Y,Y,Y,Y, , , , , 
-8493677.14752677,4418219.2944757,2849,8280,6585,NORFOLK,US,36.85,-76.3,36,51,N,76,18,W,CP03,12253,L,RN,E,N,N,N,Y,N,H,H,J,H,3,L,Y,Y,Y,N,Y,Y, , , ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L
-13191359.6590029,3955187.39935462,2850,16040,16000,ISTHMUS COVE,US,33.45,-118.5,33,27,N,118,30,W,CP07,18757,V,CN,F,N,N,N,N, , , ,O, ,4, , , , , , , , , , , , , , , ,Y, ,Y,Y,Y, ,Y, , , , ,N,Y, , , , , , , , , ,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,C, , 
-9009457.45486894,5556162.6366155,2851,3860,3640,OWEN SOUND,CA,44.583333,-80.933333,44,35,N,80,56,W,GLV2,CA2271,S,RN,E,N,N,Y,Y,Y,M,J,M, ,0,L,Y,Y,Y,N,N,N, , , ,N,N,N,N, , , , ,N,Y,Y,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y, ,Y,Y,Y, , ,S
-8493677.14752677,4413583.20023031,2852,8290,6585,PORTSMOUTH,US,36.816667,-76.3,36,49,N,76,18,W,CP03,12253,S,RN,E,N,N,N,Y,N,H,H,J,L,3,L,Y,Y,Y,N,Y,Y, , , ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,L
-7668057.59081,5439686.25476551,2853,6820,6585,CRIEHAVEN,US,43.833333,-68.883333,43,50,N,68,53,W,CP01,13303,V,CB,P,N,N,N,Y,N,P,P,P, ,9,M, , ,N,N,N,N,N, , ,N,N,Y,N, ,Y, , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , , , , 
-8972350.95793785,5561374.03283915,2854,3880,3640,MEAFORD,CA,44.616667,-80.6,44,37,N,80,36,W,GLV2,14860,V,CB,G,N,N,Y, ,Y,O,K,O, ,0, ,Y, ,N,N,N, , , , ,N,N,N,N, , , , ,N,N,Y,Y, , , , ,Y, , ,N, ,Y, , , , ,Y, , , , , ,Y,Y,Y,Y,Y,Y,C, , 
-8508519.74629921,4434461.56835045,2855,8300,6585,NEWPORT NEWS,US,36.966667,-76.433333,36,58,N,76,26,W,CP03,12245,M,CN,G,N,N,N,N,N,H,H,J,K,3,L,Y,Y,Y,N,Y,Y, , , ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,L
-7668057.59081,5444831.67424156,2856,6830,6585,MATINICUS,US,43.866667,-68.883333,43,52,N,68,53,W,CP01,13303,V,CB,F,Y,N,N,Y,N,M,O,P, ,9,M, , ,N,N,N,N,N, , ,N,N,Y,N, ,Y, , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , , , , 
-13170951.0856908,3941853.29117671,2857,16050,16000,AVALON,US,33.35,-118.316667,33,21,N,118,19,W,CP07,18757,V,CN,F,N,N,N,N, , , , , ,4, , , , , , , , , , , , , , , ,Y,Y, , ,Y, , , , , , ,Y,Y, , , , , , , , , ,N,N,N,N,N,Y,Y,N,Y,N,N,C, , 
-8955653.03431886,5553558.05904002,2858,3890,3640,THORNBURY,CA,44.566667,-80.45,44,34,N,80,27,W,GLV2,14860,V,CB,G,N,N,Y,Y,Y,O,O,O, ,0,M,N,Y,N,N,N,Y, , , ,N,N,N,N, , , , ,N,N,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , 
-7662491.61627033,5473183.06162324,2859,6840,6585,VINALHAVEN,US,44.05,-68.833333,44,3,N,68,50,W,CP01,13305,V,CN,G,Y,N,Y,Y,N,O,M,P, ,9,M, , ,Y,N,Y,Y, , , ,N,N,Y,N, ,Y, , , , , ,Y, , , , ,Y, , ,N, , , , , , , , , , ,Y,Y,Y,Y, ,Y,Y,Y,C,S,S
-8617983.91224593,4502017.98271716,2860,8318,6585,WARWICK,US,37.45,-77.416667,37,27,N,77,25,W,CP03,12251,S,RN,E,N,N,N,N, ,L,L,N, ,4,M, ,Y,N,N,N,Y, , , , , ,Y,Y, ,Y, , , , ,Y,Y, , , , ,Y, , ,N,Y, , , , , ,Y, ,Y, , , ,Y,Y,Y,Y, , , , , 
-8931533.81131365,5543147.2038618,2861,3900,3640,COLLINGWOOD,CA,44.5,-80.233333,44,30,N,80,14,W,GLV2,14860,S,CB,G,N,N,Y,Y,N,M, ,M,N,0,M,N,Y,Y,N,N,Y, , , ,N,N,N,N, ,Y, , ,N,Y, ,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,N,N,Y,Y,A,S,M
-13124567.964527,3977445.13590393,2862,16060,16000,NEWPORT BEACH,US,33.616667,-117.9,33,37,N,117,54,W,CP07,18754,V,CN,E,N,N,N,Y, ,N,P,L, ,4, , ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,Y,Y, , , ,Y, , , , , , , , , , , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,C, ,M
-7666202.26596344,5486099.06177674,2863,6850,6585,NORTH HAVEN,US,44.133333,-68.866667,44,8,N,68,52,W,CP01,13308,V,CN,G,Y,N,Y,Y,N,N,M,O, ,9,M, , ,Y,N,Y,Y, , , ,N,N,Y,N, ,Y,Y, , , , ,Y, , , , , , , ,N,Y, , , , , ,Y, , , , , ,Y,Y, ,Y, , ,C, ,S
-8617983.91224593,4513709.60920217,2864,8320,6585,RICHMOND,US,37.533333,-77.416667,37,32,N,77,25,W,CP03,12251,V,RN,E,N,N,N,Y,Y,N,N,N,N,4,L, ,Y,Y,N,Y,Y, , , , ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y, , , , ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y,Y,Y,C,S, 
-8898137.96407567,5584862.42237982,2865,3930,3640,PENETANGUISHENE,CA,44.766667,-79.933333,44,46,N,79,56,W,GLV2,14873,V,CN,E,N,N,Y,Y,N,N,K,N, ,0,M,N,N,Y,N,N,Y, , , , ,Y,N,N, , , , ,N,N,Y, , , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,B, ,S
-13156108.4869184,3997513.9267554,2866,16070,16000,LONG BEACH,US,33.766667,-118.183333,33,46,N,118,11,W,CP07,18751,M,CB,E,Y,N,N,Y,Y,D,G,E,F,4,L, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,M
-8484400.523294,4341979.81575679,2867,8325,6585,ELIZABETH CITY,US,36.3,-76.216667,36,18,N,76,13,W,CP04,12206SC,V,RN,E,N,N,N,Y,Y,P,O,O, ,0,M, , ,N,N,N,N, , , , , ,Y,Y, ,Y, , , ,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C,S,S
-13163529.7863046,3995282.32962424,2868,16080,16000,LOS ANGELES,US,33.75,-118.25,33,45,N,118,15,W,CP07,18751,L,CB,E,N,N,N,Y,Y,G,K,E,F,4,L, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y, , ,Y,Y,Y,Y,Y,Y,A,M,M
-8896282.63922911,5582249.59411092,2869,3940,3640,MIDLAND,CA,44.75,-79.916667,44,45,N,79,55,W,GLV2,14873,S,CN,E,N,N,Y,Y,N,M,M,M, ,0,M,N,N,Y,N,N,N,N, ,N, ,Y,Y,N, ,Y,Y, ,N,Y,Y,Y, , , , ,Y, , ,N,Y, , , , , , ,Y,Y, , , ,Y,Y,Y,Y,Y,Y, , ,S
-8512230.39599232,4325877.16743954,2870,8330,6585,HERTFORD,US,36.183333,-76.466667,36,11,N,76,28,W,CP04,12205SC,V,RN,E,N,N,N,Y,Y,P,P,P, ,0,M, , ,N,N,N,N, , , , , ,Y, , ,Y, , , , ,Y,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , , , , 
-8888861.33984289,5582249.59411092,2871,3950,3640,TIFFIN,CA,44.75,-79.85,44,45,N,79,51,W,GLV2,14873,V,CN,E,N,N,Y,Y,N,M,M,M, ,0,M,Y,Y,Y,N,N,Y, , , ,N,N,Y,N, , , , ,N,N,Y,Y, , , , , , , ,N, , , , , , , , , , , , , ,Y, , , , , , , 
-13183938.3596167,4017617.87665371,2872,16110,16000,EL SEGUNDO,US,33.916667,-118.433333,33,55,N,118,26,W,CP07,18744,V,OR,F,Y,Y,N,Y, ,N, , ,D,6,L, , , ,N,Y,Y, , , , , ,Y, , ,Y, ,Y,Y,Y, ,Y,Y, , , ,Y,N, ,N, , , , , , , , , , , , ,Y,N,N,N, , , , , 
-8883295.36530323,5582249.59411092,2873,3960,3640,PORT MCNICOLL,CA,44.75,-79.8,44,45,N,79,48,W,GLV2,14873,V,CN,E,N,N,Y,Y,N,M,M,L, ,0,M, , ,Y,N,N,Y, , , ,N,N,Y,Y, ,Y,Y, ,N,N,Y,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,N,N,Y,Y, , ,S
-8885150.69014978,5582249.59411092,2874,3970,3640,VICTORIA HARBOUR,CA,44.75,-79.816667,44,45,N,79,49,W,GLV2,CA2211,V,CN,E,N,N,Y,N,N,O,O,O, ,0, , , ,N,N,Y,Y, , , ,N,N,Y,Y, , , , , , ,Y,Y, , , , , , , ,N, , , , , , , , , , , , , ,Y,Y, ,Y,Y,C, , 
-13269283.3025582,4048961.18870881,2875,16120,16000,PORT HUENEME,US,34.15,-119.2,34,9,N,119,12,W,CP07,18725,V,CB,E,N,N,N,Y, ,K,L,L,K,4,L, , , , ,Y,Y, , ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,N, , ,Y, ,Y, ,Y, , ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, , 
-6638352.30097221,1471159.34512326,2876,11690,11675,BRIDGETOWN,BB,13.1,-59.633333,13,6,N,59,38,W,147,25487,S,CB,G,N,Y,N, ,Y,H,L,J,H,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y,N,Y,Y, ,Y, ,Y,Y,Y,Y, ,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C, , 
-6760803.74084482,1252903.86001221,2877,11700,11695,SCARBOROUGH,TT,11.183333,-60.733333,11,11,N,60,44,W,148,24402,V,OR,F,N,Y,N,N,N,K,J,L, ,1,M,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y, , ,Y,Y, ,Y, ,Y, , ,Y, , , ,Y,Y, , , ,Y, , , , ,Y, , , , , , ,Y, , , , , , , 
-6862846.60740532,1196214.93784761,2878,11710,11705,CHAGUARAMAS,TT,10.683333,-61.65,10,41,N,61,39,W,148,24406,V,CN,G,N,Y,N,Y,N, ,A,K,N,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y,N,N,Y, ,Y, , ,Y, ,Y,Y,Y, , , , ,Y, , ,N, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y, ,Y,Y,A,M, 
-6844293.35893977,1162246.64056295,2879,11725,11705,POINT LISAS PORT,TT,10.383333,-61.483333,10,23,N,61,29,W,148,24408,S,RB,F,N,N,N, ,N,H,N,J,J,1,L,Y,Y, , ,Y,Y,Y, , , ,Y,Y, ,Y,N, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y, , , , , , , ,N, , , , , ,Y,Y,Y, , ,C, ,S
-6846148.68378633,1164132.90445278,2880,11750,11705,POINT LISAS INDUSTRIAL PORT,TT,10.4,-61.5,10,24,N,61,30,W,148,24408,S,CN,G,N,N,N,Y,N,H,N,J,J,1,L,Y,Y,Y,N,Y,Y,Y, , , ,Y,Y, , ,N, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , , , , ,Y,Y,Y,N,N,C, ,S
-6860991.28255876,1147160.13444653,2881,11760,11705,BRIGHTON,TT,10.25,-61.633333,10,15,N,61,38,W,148,24408,V,OR,P,N,N,N,Y,N,H,H,N,L,1,L,Y,Y,Y,N,Y,Y,Y, ,N,N,Y, , ,Y,Y, , ,Y,Y, ,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , , ,Y,Y, , , , , , 
-6868412.58194498,1141504.33571743,2882,11770,11705,POINT FORTIN,TT,10.2,-61.7,10,12,N,61,42,W,148,24408,V,OR,P,N,N,N,Y,N,H,E, ,J,1,L,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y, , , ,Y, ,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y, , , , ,Y,Y, , , , ,Y,Y,Y, , , ,N, , 
-7612397.84541336,1370376.44332859,2883,11781,11775,GOTO OIL TERMINAL,BQ,12.216667,-68.383333,12,13,N,68,23,W,148,24461,V,OR,F,N,N,N,Y,N,A, , ,A,0,L, ,Y, , ,Y,Y,Y,Y,Y, ,Y, , ,Y, , ,Y,Y,Y, ,Y, ,Y, , ,Y, , ,Y, ,Y, , , , ,Y, ,Y, , , ,Y,Y,Y, , , ,C, , 
-7666202.26596344,1353296.44412875,2884,11800,11785,CARACASBAAI,CW,12.066667,-68.866667,12,4,N,68,52,W,148,24464,S,OR,P,N,N,N,Y,N,G, ,H,H,1,L,N,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N,Y, , , , , , ,Y,Y, , ,Y,Y,Y,N,N,Y,Y,C, , 
-7673623.56534966,1358988.70907826,2885,11810,11785,WILLEMSTAD,CW,12.116667,-68.933333,12,7,N,68,56,W,148,24465,M,CB,G,N,N,N,Y,Y,G,J,G,H,1,L,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y, ,Y, , , , ,Y,Y, ,Y, ,Y, , , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,M, 
-7684755.51442899,1366580.05555546,2886,11820,11785,BULLEN BAAI,CW,12.183333,-69.033333,12,11,N,69,2,W,148,24462,M,OR,P,N,Y,N,Y,N,B, , ,A,1,L, ,Y,Y,Y,Y,Y,Y, ,Y, ,Y, , ,Y, , ,Y, ,Y, ,Y, , , , ,Y, , ,Y, , , , , , , ,Y, , , , ,Y,Y,Y,Y, , ,C, ,M
-7796075.00522226,1404565.622506,2887,11840,11825,PAARDEN BAAI - (ORANJESTAD),AW,12.516667,-70.033333,12,31,N,70,2,W,148,24463,V,CB,F,N,N,N,Y,N,J,A,K, ,0,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, , , , ,Y, ,Y, ,Y, , , , ,Y,Y, ,N,Y,Y, ,Y,Y, , ,Y, , ,Y,Y, ,Y,Y,Y, , ,C, , 
-8541915.59353719,902832.502804282,2888,11880,11860,TURBO,CO,8.083333,-76.733333,8,5,N,76,44,W,148,24517,V,OR,F,N,N,N,Y,N,H,J,J,O,1,M, ,Y,Y,N,Y,Y,Y, , , ,Y,N, ,Y, ,Y,Y,Y, , ,Y,Y, , , ,Y,Y, ,N, , ,Y, , , ,Y,Y,N,N,N,Y,N,N,N,N,N,N, , , 
-8425030.12820425,1053009.83577636,2889,11900,11860,COVENAS,CO,9.416667,-75.683333,9,25,N,75,41,W,148,24513,S,OR,F,N,N,N,Y,N,A,A,L,E,1,L,Y,Y, ,N,Y,Y,Y, ,Y, ,Y, ,Y, , , ,Y, , , , ,Y, , , ,N, , ,N, ,Y, , , , ,Y, , , , , ,Y,N,Y,N,N,N,C, , 
-9727468.17048556,5595321.28186824,2890,4930,4570,STURGEON BAY,US,44.833333,-87.383333,44,50,N,87,23,W,CP06,14919,S,LC,E,N,N,Y,Y,Y,N,J,N, ,0,L,Y,Y,N,N,Y,Y, , , ,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , ,Y, , ,Y, , , ,Y,Y,Y,Y,Y,Y,Y,A, ,S
-8408332.20458526,1166019.26904911,2891,11910,11860,CARTAGENA,CO,10.416667,-75.533333,10,25,N,75,32,W,148,24508/9,M,CN,E,N,N,N,Y,Y,J,J,H,J,0,L,Y,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, ,Y,Y,Y, ,Y, , , , , ,Y,Y, ,Y,Y,C, ,S
-9797970.51465463,5545748.80068163,2892,4940,4570,GREEN BAY,US,44.516667,-88.016667,44,31,N,88,1,W,CP06,14918,S,RN,G,N,N,Y,Y,Y,M,L,M,M,0,M,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y, , ,Y, , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,B, , 
-8261761.54170745,1260469.67745416,2893,11940,11860,SANTA MARTA,CO,11.25,-74.216667,11,15,N,74,13,W,148,24492,S,CN,G,N,Y,N,Y, ,A,A,F, ,1,L,Y,Y,Y,N,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, ,Y, , ,Y,Y, , , , , ,Y,Y, , , ,C, ,L
-9803536.48919429,5535346.87226347,2894,4950,4570,DEPERE,US,44.45,-88.066667,44,27,N,88,4,W,CP06,14918,V,RN,G,N,N,Y,Y,Y,M,M,N, ,0,M,Y,Y,N,N,N,Y, , , ,N,N,Y,Y, ,N,N,N,N,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y, , , 
-6849859.33347943,1831759.93791902,2895,11450,11445,POINTE A PITRE,GP,16.233333,-61.533333,16,14,N,61,32,W,147,25566,M,CN,G,N,N,N,Y,N,J,J,J,L,1,L, ,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y, ,Y, ,Y,Y, ,Y, ,Y, , , , ,Y,Y, ,Y, ,Y, , ,Y,Y,Y,Y, , , , ,Y,Y,Y, , , ,C,S, 
-9825800.38735295,5509393.87631957,2896,4960,4570,KAUKAUNA,US,44.283333,-88.266667,44,17,N,88,16,W,CP06,14916,V,RT,E,N,N,Y,Y,Y,P,P,P, ,0,M,Y,Y,N,N,N,Y, , , ,N,N,Y,Y, ,Y,N,N,N,Y,N,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C,S, 
-7749691.88405839,2182426.48895349,2897,11010,10950,SANCHEZ,DO,19.233333,-69.616667,19,14,N,69,37,W,147,25724,V,OR,F,N,N,N,Y,N,H,L,P, ,1,M,Y, , ,N,N,N,Y, , , ,Y, , , , , ,Y, ,Y,Y, ,Y, , , ,N, , ,N,Y, , , , , ,Y,Y, , , , ,Y,Y, , , , ,C, ,S
-7677334.21504277,2086376.78558147,2898,11020,10950,LA ROMANA,DO,18.416667,-68.966667,18,25,N,68,58,W,147,25849,V,RN,G,N, ,N,Y,Y,L,A,L, ,1,L,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y, , ,Y, , ,Y,Y,Y,Y,Y, , , , ,Y, , ,N, ,Y, , , ,Y,Y,Y, , , , , ,Y,Y,Y, , ,C,S,M
-9777561.94134253,5605792.24720735,2899,5010,4570,OCONTO,US,44.9,-87.833333,44,54,N,87,50,W,CP06,14910,V,RN,G,N,N,Y,Y,Y,P,P,P, ,0,M,Y,Y,N,N,N,Y,N, , ,N,N,Y,Y, ,Y,N,N,N,N,N,Y, , , , ,Y, , ,N, , , , , , , ,N,N,N,N,N,Y,Y,Y,Y,Y,Y,C, , 
-7716296.03682041,2090288.11709939,2900,11030,10950,SAN PEDRO DE MACORIS,DO,18.45,-69.316667,18,27,N,69,19,W,147,25849,S,RN,G,N,N,N,Y,Y,L,E,L,H,1,L,Y,Y,Y,N,Y,Y,Y, , ,N,Y, , ,Y,N, ,Y,Y,Y, ,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , , ,Y,Y,Y, , ,C,M, 
-7751547.20890495,2088332.35653598,2901,11035,10950,ANDRES (ANDRES LGN TERMINAL),DO,18.433333,-69.633333,18,26,N,69,38,W,147,25849/8,M,OR,G,N,Y,N,Y,Y,K,H,M,H,1,M, ,Y,N,N,Y,Y,Y,Y,Y,N,N,Y, ,Y,N, ,Y, ,Y,Y,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , , ,Y,Y,Y, , ,C, ,S
-9751587.39349076,5634650.16838868,2902,5020,4570,MARINETTE,US,45.083333,-87.6,45,5,N,87,36,W,CP06,14917,S,RN,E,N,N,Y,Y,Y,N,M,N, ,0,M,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,N,Y,Y,Y,N,Y, , , , ,Y, , ,N, ,Y, , , , , ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,A, ,M
-7779377.08160327,2092244.06747397,2903,11040,10950,SANTO DOMINGO,DO,18.466667,-69.883333,18,28,N,69,53,W,147,25848,M,RN,E,Y,Y,N,Y,Y,K,H,L,K,1,L,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y, , , , ,Y, , , , ,Y, ,Y, , ,Y,Y, , , , , ,Y,Y,Y, , ,C,S, 
-9751587.39349076,5637278.20189053,2904,5030,4570,MENOMINEE,US,45.1,-87.6,45,6,N,87,36,W,CP06,14917,S,RN,G,N,N,Y,Y,Y,N,M,M, ,0,M,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y, , ,Y,Y,Y,Y, , , , ,Y, , ,N, ,Y, , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y,Y,B, ,S
-9690361.67355447,5743035.90935746,2905,5050,4570,ESCANABA,US,45.766667,-87.05,45,46,N,87,3,W,CP06,14915,S,CN,G,N,N,Y,Y,Y,L,J,L, ,0,L,Y, ,Y,N,N,Y, , , , ,Y,Y,Y, ,Y,Y, ,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,B, ,S
-7794219.6803757,2086376.78558147,2906,11045,10950,PUERTO DE HAINA,DO,18.416667,-70.016667,18,25,N,70,1,W,147,25848,S,RN,G,N,Y,N,Y,Y,K,H,K,J,0,L,N,Y,N,Y,Y,Y,Y, , , ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y, , ,N, ,Y, , ,Y, ,Y,Y, , , , , ,Y, ,Y, , ,C,M,S
